node_index,node_id_asli,pagerank
2325,204750,0.0002031528591268138
2326,204849,0.00014350944345932753
2327,204863,0.00021873423106093424
2328,204939,0.00012468637539269885
2329,205032,0.00024203898927425917
2330,205108,9.842432521993355e-05
2331,205161,5.247269070767109e-05
2332,205162,5.802053408176272e-05
2333,205284,6.502627927020596e-05
2334,205289,3.1449818852314456e-05
2335,205324,2.972057383695943e-05
2336,205380,4.691492059115514e-05
2337,205548,2.7438570892079396e-05
2338,205921,6.169793806869345e-05
2339,205932,0.0001550505778250652
2340,206003,0.0002065486547036172
2341,206007,0.0002307305875911682
2342,206011,4.1836586893413754e-05
2343,206014,3.35611895855847e-05
2344,206230,2.843271352142599e-05
2345,206240,3.1324698825989453e-05
2346,206333,0.00015815178793351025
2347,206396,5.853096609276328e-05
2348,206450,2.960336679016319e-05
2349,206454,0.00031424593959220314
2350,206522,6.96859020940176e-05
2351,206575,4.416575957615316e-05
2352,206688,8.761136357277032e-05
2353,206896,4.4531873234873325e-05
2354,206975,6.96859020940176e-05
2355,207025,0.00013804799633132373
2356,207055,8.651274425505953e-05
2357,207100,0.0002476373103015112
2358,207249,6.584125574933016e-05
2359,207414,9.811444412964334e-05
2360,207521,4.6121835551749224e-05
2361,207535,4.7084511780557696e-05
2362,207622,2.6642641389557005e-05
2363,207625,0.00010192437511029555
2364,207659,0.00015505057782506517
2365,207691,6.126784488121388e-05
2366,207754,2.9507992976855984e-05
2367,207824,5.3380733323489315e-05
2368,207836,2.4248015860283738e-05
2369,207838,0.00013523986359727504
2370,207861,0.00014093334855896526
2371,207978,3.800237228541495e-05
2372,208150,2.7459640591826928e-05
2373,208519,7.919070655894424e-05
2374,208814,6.879517150524254e-05
2375,208914,5.595354983561326e-05
2376,209000,3.193130314557518e-05
2377,209021,8.636787477564519e-05
2378,209032,2.735114166693463e-05
2379,209111,0.000411732053472403
2380,209219,3.249637411751268e-05
2381,209309,3.770335266242616e-05
2382,209428,0.00011034704647809116
2383,209592,2.2802349504254866e-05
2384,209597,3.877155555495608e-05
2385,209645,2.2307477594899326e-05
2386,209672,0.00011928753540517114
2387,210053,2.7254408830423288e-05
2388,210170,0.0007411757480797046
2389,210323,2.3769360796147457e-05
2390,210474,0.0005385934937492471
2391,210477,2.4726257276529908e-05
2392,210529,3.193130314557519e-05
2393,210617,6.706872699899024e-05
2394,210680,2.7228258108045656e-05
2395,210692,6.866484184961582e-05
2396,210700,5.537949155942061e-05
2397,210889,0.00013915739234586508
2398,210973,3.188349585593615e-05
2399,211007,4.622369687437253e-05
2400,211017,6.991138200403626e-05
2401,211039,3.304308648511225e-05
2402,211052,0.0001012358816888284
2403,211089,3.471706308377292e-05
2404,211214,0.00013794389916152526
2405,211228,6.49834524583374e-05
2406,211343,3.791363704567618e-05
2407,211547,0.00036595337097748855
2408,211566,7.364647023897889e-05
2409,211571,6.976956180044048e-05
2410,211661,0.00011739114353780668
2411,211688,4.763702172144484e-05
2412,211792,5.6462812693753984e-05
2413,211862,5.4444527197897434e-05
2414,211878,9.744019537792426e-05
2415,211891,4.489568381515997e-05
2416,211982,6.955766548543013e-05
2417,212082,3.462884614085642e-05
2418,212215,9.220747013598495e-05
2419,212642,0.0005270173140882562
2420,212656,2.6220183414908996e-05
2421,212718,0.00012489575607361393
2422,212719,2.282573958227669e-05
2423,212842,0.00017685845774312325
2424,212906,3.699531243514997e-05
2425,213041,4.24790012304182e-05
2426,213256,3.174572390636144e-05
2427,213338,0.0002393431106472348
2428,213358,0.00012952856026416239
2429,213432,0.000707069639083762
2430,213454,6.414276492447162e-05
2431,213686,0.00011687439211427393
2432,213769,8.696677135040215e-05
2433,213770,0.0011543075243163512
2434,213781,3.139427520480043e-05
2435,213953,2.54938640640354e-05
2436,213985,0.00014035971097198599
2437,214018,5.819886031102575e-05
2438,214091,4.752756364439805e-05
2439,214109,2.9507992976855984e-05
2440,214172,5.463109427649754e-05
2441,214292,7.02176206045567e-05
2442,214422,3.740836723283397e-05
2443,214500,3.413521960030907e-05
2444,214651,2.2658021814873122e-05
2445,214820,2.6952884138999896e-05
2446,214925,4.558874761314103e-05
2447,214956,7.92364688522672e-05
2448,215183,4.895150426648825e-05
2449,215252,0.00022852251602052028
2450,215257,5.369264907621136e-05
2451,215336,4.9748052758116817e-05
2452,215367,0.00017760620375438792
2453,215883,0.00013474913578858034
2454,215903,2.2632292823753627e-05
2455,215968,2.282573958227669e-05
2456,216165,4.511101946193564e-05
2457,216188,9.756308295270575e-05
2458,216203,0.0004492854060118814
2459,216286,4.672003385130982e-05
2460,216326,0.00042698149527980106
2461,216327,4.7503774164030335e-05
2462,216840,0.0002461129114212982
2463,216892,8.627685897012857e-05
2464,216930,5.5896817137471465e-05
2465,216959,3.7640682366589074e-05
2466,217042,3.201617256195943e-05
2467,217071,0.00012196829741388671
2468,217072,0.00017845346794150344
2469,217093,0.00017074447494478157
2470,217236,3.375297959915353e-05
2471,217297,5.859578243122024e-05
2472,217375,0.00023704535194391319
2473,217485,0.00022441857865602944
2474,217715,0.00012405509171047648
2475,217722,2.7291711760845202e-05
2476,217779,0.00014311121898000003
2477,217918,6.126784488121388e-05
2478,218094,5.4096732375104794e-05
2479,218489,4.206533783178364e-05
2480,218652,5.8207958143516195e-05
2481,218709,0.00043981751333345545
2482,218912,6.550841435326643e-05
2483,218920,0.00023565396753057953
2484,218976,7.125813833445331e-05
2485,219014,0.00022314554415600417
2486,219040,0.0002872922868773421
2487,219340,2.85537797090132e-05
2488,219651,3.228243671040216e-05
2489,219666,4.684171360902771e-05
2490,219773,4.252762826061295e-05
2491,219784,6.373688264275356e-05
2492,219857,3.8151841914159355e-05
2493,219993,8.756096404554976e-05
2494,220225,0.0002400695580018129
2495,220242,0.0006507454089208641
2496,220254,2.2061306128849532e-05
2497,220260,7.080056728883341e-05
2498,220346,3.1958376376489445e-05
2499,220385,2.1971453551061186e-05
2500,220418,3.64894870003378e-05
2501,220458,2.348979630279345e-05
2502,220534,4.01783107773698e-05
2503,220582,3.563434846082265e-05
2504,220611,2.282573958227669e-05
2505,220707,2.7291711760845202e-05
2506,220712,0.00024510703709890267
2507,220766,3.514012193318461e-05
2508,220923,0.00017425403019303602
2509,221048,2.4476846271463263e-05
2510,221142,0.00015654977449680712
2511,221261,2.3676487366952847e-05
2512,221354,6.414276492447162e-05
2513,221378,5.100721061186285e-05
2514,221432,9.182282747844209e-05
2515,221626,0.00013633063235933885
2516,221648,0.00018630087681613036
2517,221729,3.770335266242616e-05
2518,221885,0.0001199061799666029
2519,221891,3.7097083104561075e-05
2520,221987,7.92364688522672e-05
2521,222306,2.7888937153193187e-05
2522,222351,7.796206852879493e-05
2523,222409,6.20270069899187e-05
2524,222482,7.134636948973592e-05
2525,222485,2.8968361668441646e-05
2526,222491,2.423280422569067e-05
2527,222516,3.0644664567421344e-05
2528,222597,2.9919780958182023e-05
2529,222605,3.687521284149206e-05
2530,222807,2.282573958227669e-05
2531,222840,5.9746026794681525e-05
2532,223003,4.016147543039775e-05
2533,223007,0.0001903131409759643
2534,223045,0.00019489323988654083
2535,223146,0.00010216171232987124
2536,223236,0.001400992173486244
2537,223290,7.09265970117258e-05
2538,223379,6.035359651499125e-05
2539,223831,8.230741401442014e-05
2540,223935,2.1964595910044253e-05
2541,223960,0.0001068818907546638
2542,224040,8.616510708078319e-05
2543,224275,2.987839325113525e-05
2544,224469,0.00010289561067517577
2545,224583,3.0401737898306574e-05
2546,224718,0.00012988821950801738
2547,224748,5.5424840886545416e-05
2548,224783,3.21017454070237e-05
2549,224840,3.0629787187990296e-05
2550,224864,3.233525489569555e-05
2551,224979,2.423280422569067e-05
2552,225190,7.726053600910313e-05
2553,225347,2.9671541999546773e-05
2554,225400,0.00024222377888267674
2555,225412,3.4254669733736935e-05
2556,225530,0.00022028676838565506
2557,225554,0.00011365166111922418
2558,225559,2.6688980988231314e-05
2559,225879,0.00014341971285068426
2560,225950,9.878802579210615e-05
2561,226374,0.0033955869380541
2562,226587,0.00018570929462254036
2563,226613,5.869495168367425e-05
2564,226661,2.394543594066199e-05
2565,226751,2.4426495362575354e-05
2566,226958,0.00013804799633132373
2567,227011,0.0006303292593064419
2568,227131,5.2593717394416905e-05
2569,227143,0.00015073066931090172
2570,227153,2.4264284371708615e-05
2571,227172,9.701759805689586e-05
2572,227247,3.344788176679987e-05
2573,227515,2.2217497633328022e-05
2574,227661,0.00011327127045038959
2575,227662,0.00011258695769156582
2576,227786,0.00019321404020066093
2577,227895,0.0001659489022082105
2578,228004,0.00010447089857990366
2579,228014,6.166019417890665e-05
2580,228063,3.763206794954948e-05
2581,228116,7.394367248174216e-05
2582,228196,0.0005774998212451969
2583,228238,2.9606374370686877e-05
2584,228425,4.060704698241995e-05
2585,228499,0.0001585244077921523
2586,228513,5.724442709454369e-05
2587,228556,3.514012193318461e-05
2588,228852,3.7907134205506396e-05
2589,228928,7.008670523050273e-05
2590,228993,0.00010863130609821445
2591,229004,6.916976092187957e-05
2592,229250,0.00010239204880188562
2593,229271,9.418570100817736e-05
2594,229305,4.2653431488199364e-05
2595,229362,4.0523150743262455e-05
2596,229489,6.70487517767137e-05
2597,229596,2.3269210489517333e-05
2598,229607,4.0411136169429495e-05
2599,229716,7.721622274085915e-05
2600,229806,3.4075410542811716e-05
2601,229852,9.700205396374481e-05
2602,229993,2.442813382060224e-05
2603,230182,2.2632292823753627e-05
2604,230255,3.4725495080318325e-05
2605,230305,6.350574127183788e-05
2606,230467,0.00011730378565319979
2607,230497,2.2814374183438742e-05
2608,230564,5.518652466199843e-05
2609,230565,0.00013418614643057476
2610,230591,3.012035002667288e-05
2611,230630,3.3904828889190324e-05
2612,230678,4.2492627069161474e-05
2613,230784,0.00013764334152348097
2614,230789,5.147307014469051e-05
2615,230899,0.00031945852669322864
2616,230902,5.2526916761191055e-05
2617,231014,4.0926096113519955e-05
2618,231090,3.554123626132314e-05
2619,231153,2.4414443512999005e-05
2620,231154,2.7291711760845202e-05
2621,231194,4.7209611480300884e-05
2622,231251,5.640199578450119e-05
2623,231269,7.539975073547318e-05
2624,231366,8.236241469459235e-05
2625,231387,2.362176340451048e-05
2626,231687,6.074058206830385e-05
2627,231693,3.310684248634226e-05
2628,231757,4.360295698720844e-05
2629,231851,2.9883253775923353e-05
2630,231893,3.5687288608398945e-05
2631,231981,3.770335266242616e-05
2632,231996,0.00012229480625115571
2633,232124,2.3018878762458975e-05
2634,232351,5.040768728268886e-05
2635,232530,0.00012846506179899954
2636,232639,0.0011735796419251477
2637,232673,0.00011447150860400771
2638,232889,0.0001364219408393076
2639,232911,9.421542991917404e-05
2640,233019,4.2653431488199364e-05
2641,233079,3.1732030703437094e-05
2642,233090,7.08105941820426e-05
2643,233196,6.827082533155114e-05
2644,233267,3.678326797297124e-05
2645,233278,6.593572154131919e-05
2646,233393,6.331324695375699e-05
2647,233396,7.362542576296673e-05
2648,233431,2.5764257923386133e-05
2649,233481,0.00021084430465296268
2650,233513,0.00026622743192159285
2651,233600,3.742309185254725e-05
2652,233936,3.358967724995373e-05
2653,234417,3.785007029548851e-05
2654,234500,6.531259030644882e-05
2655,234631,0.00014771182936503685
2656,234778,6.129747156092694e-05
2657,234814,0.00011561711534546707
2658,234822,0.00021873423106093422
2659,234914,9.244297599677542e-05
2660,234944,0.000315050814492506
2661,235021,0.00019023093512586097
2662,235265,0.00021351304059794582
2663,235404,3.449624707178167e-05
2664,235427,6.180273524447221e-05
2665,235509,2.4926773108316946e-05
2666,235797,0.0001431396544981072
2667,235848,9.749486289647862e-05
2668,235849,4.569354790730225e-05
2669,235871,3.0738629950068065e-05
2670,235886,8.527038880905884e-05
2671,236135,0.00014871732898894278
2672,236155,0.00032000623939246333
2673,236381,2.5295790626838762e-05
2674,236583,9.964554117149311e-05
2675,236707,2.8510184110196825e-05
2676,236894,0.00017995330672241835
2677,236898,3.539202187424481e-05
2678,236907,4.24790012304182e-05
2679,237039,6.777723188426007e-05
2680,237149,0.00037285688352561153
2681,237173,3.028036506249513e-05
2682,237179,2.8326610222603492e-05
2683,237374,2.9606374370686877e-05
2684,237682,4.0547590990719514e-05
2685,237684,0.00026158763312637124
2686,237718,2.4975483608367562e-05
2687,237826,2.8346825656348415e-05
2688,237881,2.8346825656348415e-05
2689,237902,7.073828034990113e-05
2690,238028,0.00010644998813599448
2691,238215,2.7272317708593018e-05
2692,238235,4.5195850265293343e-05
2693,238365,3.059176928162505e-05
2694,238477,2.1682273068984396e-05
2695,238588,8.758956996288909e-05
2696,238678,0.00013657212674698306
2697,238680,4.479367466408038e-05
2698,238925,4.1476534909034825e-05
2699,238971,4.8627647546481355e-05
2700,238993,7.798157440772231e-05
2701,239084,2.1444726716668792e-05
2702,239195,2.7291711760845202e-05
2703,239303,4.7650881890684075e-05
2704,239348,0.00013369947670306042
2705,239401,3.46364530869829e-05
2706,239409,3.979102062151456e-05
2707,239433,2.5255624485819486e-05
2708,239453,3.884661268960417e-05
2709,239480,2.54938640640354e-05
2710,239482,3.418562603437362e-05
2711,239637,8.41617641009564e-05
2712,239654,5.08177997910542e-05
2713,239736,2.282573958227669e-05
2714,239820,4.192564495068994e-05
2715,239888,4.1400038474279545e-05
2716,240041,0.00010506952110376105
2717,240042,2.722442302969815e-05
2718,240138,7.726450055863707e-05
2719,240171,2.1444726716668792e-05
2720,240279,4.567440808995751e-05
2721,240393,6.475612949818574e-05
2722,240396,7.058176299686505e-05
2723,240397,2.4726257276529908e-05
2724,240511,4.527022442779036e-05
2725,240514,8.305867038560738e-05
2726,240709,0.0001944430803418896
2727,240922,3.3975695743938955e-05
2728,240984,2.478388375381331e-05
2729,241029,9.227659494407264e-05
2730,241031,5.712321528144374e-05
2731,241229,2.5495338315604283e-05
2732,241391,3.338723298494134e-05
2733,241500,3.6947992344866175e-05
2734,241611,0.0002958482844117131
2735,241617,2.9062706929064397e-05
2736,241621,4.39496056586698e-05
2737,241760,3.700613381187351e-05
2738,241793,0.00014502374447162474
2739,241909,4.577941208001841e-05
2740,242160,0.00015081907009265342
2741,242220,0.00012667203156768893
2742,242328,5.208004394331549e-05
2743,242339,0.000111048399239366
2744,242344,5.3762927349500445e-05
2745,242587,0.00019510862236077743
2746,242668,0.00015971648819959939
2747,242753,5.621314370848303e-05
2748,242993,5.150244612315233e-05
2749,243033,4.617643633919539e-05
2750,243123,6.180273524447221e-05
2751,243230,0.00018742654967237292
2752,243290,0.00013733540021437782
2753,243362,4.0420971234853944e-05
2754,243408,2.9881906121949538e-05
2755,243507,0.00011169273541133487
2756,243547,3.905667649098373e-05
2757,243837,2.3018878762458975e-05
2758,243899,2.1749147038867252e-05
2759,243929,3.35611895855847e-05
2760,243947,0.0002837925148253671
2761,244227,0.00010534118416142535
2762,244254,7.457207398112224e-05
2763,244319,9.935226445137453e-05
2764,244320,0.0002119469488303797
2765,244323,2.5209835004310557e-05
2766,244563,4.345765082281131e-05
2767,244687,0.0002029464645287519
2768,244690,2.6453711296685884e-05
2769,244781,2.3309546547332464e-05
2770,244828,2.1971453551061186e-05
2771,244908,2.4691198664002097e-05
2772,245043,3.5673854358248545e-05
2773,245050,2.7254408830423288e-05
2774,245145,4.0177329261363215e-05
2775,245186,0.0016987029325869088
2776,245403,0.0006133048179661387
2777,245439,6.531259030644882e-05
2778,245628,0.0005466509201957345
2779,245940,5.843970450954002e-05
2780,246147,4.9369697236614874e-05
2781,246168,4.6332582943807785e-05
2782,246187,4.9979313969138926e-05
2783,246376,3.179651632465284e-05
2784,246480,5.0339805691743675e-05
2785,246613,4.806179657551928e-05
2786,246648,2.987839325113525e-05
2787,246940,0.00017485311460108206
2788,247149,0.00012087015869110644
2789,247201,2.7492760041722454e-05
2790,247410,6.248299886216689e-05
2791,247497,9.1473394207547e-05
2792,247520,3.9753124554803656e-05
2793,247544,2.5409483770420584e-05
2794,247709,0.00019939042489751043
2795,247723,8.223068672675073e-05
2796,247933,3.860959905763654e-05
2797,247978,7.75479991176621e-05
2798,248047,2.3315741799578858e-05
2799,248066,6.760739352514508e-05
2800,248315,3.198349148652187e-05
2801,248362,0.00031041866878714694
2802,248473,0.00011979672819514787
2803,248542,5.283705619816947e-05
2804,248588,2.9062706929064397e-05
2805,248622,2.2942681207588105e-05
2806,249007,0.00021088877328033785
2807,249024,0.0001966335154346265
2808,249291,2.5648737724360373e-05
2809,249336,7.351019429692876e-05
2810,249351,0.0001806171734464839
2811,249377,5.2745548240808624e-05
2812,249394,4.308420527871068e-05
2813,249459,0.000187208184241179
2814,249661,8.8579655734744e-05
2815,250065,0.00010389635750331601
2816,250114,0.0003180093823206289
2817,250118,4.192564495068994e-05
2818,250139,0.00036455301208529906
2819,250202,9.258000937338931e-05
2820,250211,3.892699307568512e-05
2821,250504,4.1562476782329105e-05
2822,250518,2.282573958227669e-05
2823,250548,0.00028457183001592086
2824,250605,5.1875846180920974e-05
2825,251189,3.0349122698516515e-05
2826,251193,8.818326674651979e-05
2827,251236,4.140003847427955e-05
2828,251301,0.00010753567902855068
2829,251546,5.342021032243185e-05
2830,251547,2.735114166693463e-05
2831,251691,3.370343319740224e-05
2832,251786,7.640462022582013e-05
2833,251798,3.57977578134232e-05
2834,251805,9.818534220251576e-05
2835,252134,3.7419892627034464e-05
2836,252263,0.00011046604574432698
2837,252579,2.1682273068984396e-05
2838,252656,0.0001713841209272913
2839,252752,2.7552628063026388e-05
2840,252988,2.8968361668441646e-05
2841,253096,6.503144736242992e-05
2842,253834,4.388676095408157e-05
2843,253871,3.21017454070237e-05
2844,254121,2.5554369536623083e-05
2845,254141,2.662272911748033e-05
2846,254151,4.474437189292064e-05
2847,254176,0.00020654748512305974
2848,254340,0.00027937749282329355
2849,254344,5.196536751248806e-05
2850,254369,5.95111545116502e-05
2851,254462,5.352475096147672e-05
2852,254465,0.00013941891469028961
2853,254467,9.844578083265985e-05
2854,254657,2.4975668632935207e-05
2855,254872,3.7456478947567365e-05
2856,254910,5.56502579926078e-05
2857,255006,0.00018257818898969737
2858,255317,7.364647023897889e-05
2859,255625,2.7438570892079396e-05
2860,255754,6.158619320074089e-05
2861,255759,2.683977430696048e-05
2862,255763,9.478476799747094e-05
2863,255767,6.163822470366722e-05
2864,255812,3.554123626132313e-05
2865,255894,2.998251351694274e-05
2866,255898,0.00010702533153954331
2867,255974,3.820226794512709e-05
2868,256053,0.00010502617767243764
2869,256091,4.0517367807219284e-05
2870,256257,5.3775086898897006e-05
2871,256479,0.0002829026856705624
2872,256504,5.956204683338412e-05
2873,256742,2.1995222608911497e-05
2874,256779,4.174176087893942e-05
2875,256910,3.6639126727922006e-05
2876,257041,4.5411259554548376e-05
2877,257091,0.0004467407990463442
2878,257208,2.735114166693463e-05
2879,257210,0.00019321404020066093
2880,257217,5.1250637725659836e-05
2881,257316,8.070261779771911e-05
2882,257388,0.00019583824997306977
2883,257802,6.126784488121388e-05
2884,258089,4.560214064074337e-05
2885,258288,7.078319845335605e-05
2886,258289,7.746828278596073e-05
2887,258599,3.3073730003957904e-05
2888,258643,5.5871470979819036e-05
2889,258826,2.1444726716668792e-05
2890,259083,9.681476930530385e-05
2891,259179,2.7492760041722454e-05
2892,259432,0.0001805640280474558
2893,259509,4.7817798867980115e-05
2894,259556,2.972057383695943e-05
2895,259917,4.906741739311014e-05
2896,260278,2.666704186916473e-05
2897,260317,5.2763460272220466e-05
2898,260578,3.606058797379947e-05
2899,260584,2.417218151032968e-05
2900,260636,6.96859020940176e-05
2901,260675,9.823020014453936e-05
2902,261064,8.954317099390485e-05
2903,261111,0.00013804799633132368
2904,261218,7.86355660240073e-05
2905,261252,9.148121915489092e-05
2906,261306,7.913864545601298e-05
2907,261310,3.8308622888136307e-05
2908,261323,9.634229146368284e-05
2909,261356,2.362176340451048e-05
2910,261461,0.00011265936538116321
2911,261537,2.282573958227669e-05
2912,261641,0.00026910046277451303
2913,261657,0.00011423406436860206
2914,261727,8.324859561881889e-05
2915,261744,3.9093943745977905e-05
2916,261759,2.3018878762458975e-05
2917,261766,0.0002639639670108399
2918,261904,6.796068961370621e-05
2919,261961,0.0002615919576674417
2920,261999,3.0194931044983022e-05
2921,262023,3.2525825851775005e-05
2922,262202,0.00013335574039281768
2923,262313,0.0001405227194759531
2924,262316,0.0001546293595165246
2925,262769,5.853467315272413e-05
2926,262824,7.394461823762245e-05
2927,262877,0.0002749415451479628
2928,262880,2.592077222577376e-05
2929,262904,2.7488643731176537e-05
2930,262922,2.4404594473222556e-05
2931,263020,0.0001928202145626272
2932,263141,2.1971453551061186e-05
2933,263243,4.621847421003502e-05
2934,263643,4.7443860398806577e-05
2935,263789,0.00011175166900413582
2936,263890,3.016862062784843e-05
2937,263973,0.0002617431780499316
2938,263976,0.00015856772864655897
2939,264110,5.2967383440057845e-05
2940,264186,0.00011370600388331577
2941,264195,0.00021265290828008235
2942,264356,3.889608110028877e-05
2943,264368,3.559112059036794e-05
2944,264427,0.00012712719212759253
2945,264511,7.746345427302054e-05
2946,264704,3.2400349178674874e-05
2947,264763,2.6313512735891082e-05
2948,264781,5.856238609371078e-05
2949,264791,2.2061306128849532e-05
2950,264999,0.0001512957900756779
2951,265094,2.362176340451048e-05
2952,265105,0.00013613720734778306
2953,265169,0.00017021542931635773
2954,265219,2.3437764931016768e-05
2955,265302,3.583175342023546e-05
2956,265313,7.243239905501905e-05
2957,265392,6.212898718204955e-05
2958,265399,9.056605408877588e-05
2959,265434,5.261655872734466e-05
2960,265444,4.87260000172208e-05
2961,265544,7.362542576296673e-05
2962,265644,9.043116855142526e-05
2963,265669,9.323708045445884e-05
2964,265970,0.00025999596099772753
2965,265979,3.8069115797221385e-05
2966,266071,8.135307679499985e-05
2967,266190,7.538792692141418e-05
2968,266305,3.176059969940245e-05
2969,266380,8.034455046482203e-05
2970,266531,6.370363225702863e-05
2971,266606,2.2907520543395714e-05
2972,266716,3.169846206756105e-05
2973,266807,7.031482492500332e-05
2974,266939,2.8510184110196825e-05
2975,267006,3.3075448248525873e-05
2976,267095,7.681275710285667e-05
2977,267135,6.370363225702863e-05
2978,267201,0.00011596204412584424
2979,267214,2.9282739165407554e-05
2980,267221,2.4726257276529908e-05
2981,267226,0.00025167683123908396
2982,267243,3.2120840059624074e-05
2983,267245,4.0790965709853516e-05
2984,267308,0.00011123457378231783
2985,267401,0.00034157474590128684
2986,267462,2.1964595910044253e-05
2987,267468,5.853096609276328e-05
2988,267909,3.275543949188373e-05
2989,268001,2.4665797124257533e-05
2990,268108,0.0003184876180132337
2991,268119,2.362176340451048e-05
2992,268368,2.158742605670367e-05
2993,268378,0.00014724948995398747
2994,268527,2.7822532010046513e-05
2995,268790,0.00014771182936503685
2996,268857,2.7459640591826928e-05
2997,268882,8.048657912660694e-05
2998,268957,2.1957503833525573e-05
2999,268960,4.9579552668566504e-05
3000,268963,5.4265938231608124e-05
3001,268974,3.241472543521082e-05
3002,269179,0.00011292737694436598
3003,269383,3.0401737898306574e-05
3004,269505,2.4726257276529908e-05
3005,269822,0.00017158205171541487
3006,269855,7.406260420359033e-05
3007,269971,7.080056728883341e-05
3008,270056,0.00015145438882976264
3009,270199,0.00011665127503803825
3010,270516,0.0003390847489559229
3011,270549,0.00016903250166147525
3012,270657,5.3116389322999956e-05
3013,270868,0.00027123778604694793
3014,270880,5.458461059364508e-05
3015,270881,3.659695314832608e-05
3016,270970,0.0001231700175593093
3017,270979,0.00015082322307811944
3018,270982,0.00010282936077672603
3019,271120,0.00016388961457648979
3020,271151,7.193273979234895e-05
3021,271187,2.9040529048502428e-05
3022,271199,0.00031655366514632096
3023,271219,5.118191131017036e-05
3024,271310,3.9627818611583446e-05
3025,271548,6.70487517767137e-05
3026,271559,2.7888937153193187e-05
3027,271655,0.0001495686443012985
3028,272000,3.410870304664422e-05
3029,272121,4.692182057148726e-05
3030,272194,0.0004307704335864549
3031,272413,0.0001820808425297128
3032,272506,7.734012754344717e-05
3033,272961,2.9525257757577675e-05
3034,273056,3.770335266242616e-05
3035,273081,0.00017554105643857113
3036,273089,0.00025186618559377126
3037,273127,3.9272973561119837e-05
3038,273184,6.223383189632053e-05
3039,273192,2.7955374963368866e-05
3040,273275,0.00020498687886943956
3041,273286,2.2169123413077633e-05
3042,273292,2.821932237737132e-05
3043,273351,2.8977707982054686e-05
3044,273395,2.9770085526307947e-05
3045,273593,5.485057834614618e-05
3046,273676,2.4726257276529908e-05
3047,273709,3.219613380603819e-05
3048,273798,3.892507925870262e-05
3049,274026,0.00011376696929671254
3050,274045,3.410870304664422e-05
3051,274064,0.0003004265995528086
3052,274094,3.21017454070237e-05
3053,274116,5.1875846180921e-05
3054,274149,0.000147202122743504
3055,274257,0.00023293439889305735
3056,274269,7.139662136037397e-05
3057,274292,0.00012248072763557276
3058,274403,2.2061306128849532e-05
3059,274428,9.421542991917404e-05
3060,274497,7.11671318146756e-05
3061,274509,4.265343148819938e-05
3062,274629,0.0001578487318166276
3063,274653,4.930427054326974e-05
3064,274710,3.76406384349593e-05
3065,274829,0.00010658514395906226
3066,274848,0.0001795220071030707
3067,274858,0.00027069771972561496
3068,274909,3.979102062151456e-05
3069,275091,2.9505950642281782e-05
3070,275298,3.4671801336571596e-05
3071,275377,0.00012038285083630324
3072,275480,0.00018658284358835273
3073,275483,2.4248015860283738e-05
3074,275601,0.00021707943927941868
3075,275662,2.3474553987745617e-05
3076,275677,6.898978305890185e-05
3077,275803,2.684551948041927e-05
3078,275901,2.282573958227669e-05
3079,276135,7.536385337939124e-05
3080,276233,0.00022190478822006976
3081,276257,3.0211030186740968e-05
3082,276338,2.4926773108316946e-05
3083,276467,2.2728109331089575e-05
3084,276838,4.2314158235723246e-05
3085,276884,5.746259165239614e-05
3086,277044,3.546491964540078e-05
3087,277063,0.00020147173367197866
3088,277198,0.00015530662639476106
3089,277770,8.038978278344274e-05
3090,277828,3.553317453699307e-05
3091,277876,0.00011933089036258983
3092,277879,0.00018310832026026267
3093,278055,0.00010389635750331608
3094,278445,3.3561189585584684e-05
3095,278638,0.00021237663094925024
3096,278751,2.3235632667497198e-05
3097,278808,5.235151486170499e-05
3098,278865,6.39502227291246e-05
3099,278879,3.549964417209096e-05
3100,278900,3.519189064692825e-05
3101,279122,5.4096732375104794e-05
3102,279176,0.00013804799633132365
3103,279718,7.531637045163338e-05
3104,279722,5.448197661478382e-05
3105,279778,2.5731056023588656e-05
3106,280050,4.290942705468219e-05
3107,280056,2.384750707131914e-05
3108,280305,5.163895189330915e-05
3109,280351,0.00022410198695914423
3110,280521,4.29000458031153e-05
3111,280549,9.875262218735291e-05
3112,280559,2.8968361668441646e-05
3113,280605,2.4440316560407102e-05
3114,280740,0.00020567839207744884
3115,280795,5.1875846180921e-05
3116,280923,2.3033243914112006e-05
3117,280924,2.4665797124257533e-05
3118,280992,2.7291711760845202e-05
3119,281033,5.8360979703859275e-05
3120,281234,0.0002937021078956166
3121,281432,3.8843257780061315e-05
3122,281482,2.5715086194202627e-05
3123,281877,0.00031464824047142944
3124,281882,0.00012361397631351914
3125,282019,0.0003404240700369601
3126,282158,6.567094535273918e-05
3127,282261,2.7464004220696312e-05
3128,282343,0.00023509220328566148
3129,282351,4.355213532318421e-05
3130,282645,5.9414272370611183e-05
3131,282760,2.9464620398364363e-05
3132,283072,9.688252711811746e-05
3133,283077,0.00013730601395679193
3134,283086,2.8176427754956865e-05
3135,283177,3.323307364394005e-05
3136,283246,2.616174241028764e-05
3137,283269,4.557515113363474e-05
3138,283824,2.362176340451048e-05
3139,283828,0.00011308627342967659
3140,284074,4.111246609248451e-05
3141,284372,3.4072233729693215e-05
3142,284431,8.67265183818197e-05
3143,284455,0.00010977435857835684
3144,284798,0.00016201190286397943
3145,284816,0.00015633244388724502
3146,284930,5.8491142860139496e-05
3147,285000,2.3309546547332464e-05
